multiplier,floor,profit_lockin,score,mean_sharpe,mean_sortino,mean_final_nav,worst_hour_final_nav,breach_events,days_below_floor
7.5,0.87,0.06,23,0.712,0.995,317.76,134.9,262,15718
7.5,0.87,0.07,23,0.709,0.995,322.75,130.12,260,15923
7.5,0.87,0.08,23,0.696,0.971,323.4,129.16,262,16313
7.5,0.87,0.09,23,0.693,0.96,326.93,126.29,260,16776
7.5,0.87,0.1,23,0.697,0.986,333.5,121.51,260,16683
7.5,0.87,0.11,23,0.697,0.983,335.89,125.33,262,16354
7.5,0.87,0.12,23,0.687,0.979,336.12,129.16,271,15523
7.5,0.87,0.13,23,0.692,1.002,344.67,120.55,269,15896
7.5,0.87,0.14,23,0.684,0.987,342.5,123.42,264,16264
7.5,0.87,0.15,23,0.696,0.984,344.72,126.29,261,16411
7.5,0.87,0.16,23,0.701,1.03,353.89,129.16,263,15558
7.5,0.87,0.17,23,0.684,1.013,349.0,132.03,269,14600
7.5,0.87,0.18,23,0.667,0.982,338.94,134.9,277,13557
7.5,0.87,0.19,23,0.674,0.998,346.39,101.42,278,14310
7.5,0.88,0.01,23,0.745,1.057,295.2,147.9,272,13477
7.5,0.88,0.02,23,0.741,1.056,301.3,147.9,269,13909
7.5,0.88,0.03,23,0.731,1.028,302.22,139.26,267,14427
7.5,0.88,0.04,23,0.727,1.028,306.91,145.98,266,14658
7.5,0.88,0.05,23,0.725,1.013,312.39,151.74,261,15476
7.5,0.88,0.06,23,0.719,1.026,317.52,136.37,263,15537
7.5,0.88,0.07,23,0.705,0.978,313.8,131.57,257,16125
7.5,0.88,0.08,23,0.703,0.989,316.93,130.61,263,15835
7.5,0.88,0.09,23,0.7,0.982,322.4,127.73,262,16337
7.5,0.88,0.1,23,0.706,0.993,326.18,132.53,262,16651
7.5,0.88,0.11,23,0.698,0.978,324.97,126.77,267,16343
7.5,0.88,0.12,23,0.701,0.994,330.1,130.61,271,15536
7.5,0.88,0.13,23,0.7,1.031,341.13,121.97,270,15536
7.5,0.88,0.14,23,0.697,1.001,341.7,124.85,265,16131
7.5,0.88,0.15,23,0.704,1.023,344.96,127.73,260,16206
7.5,0.88,0.16,23,0.704,1.046,353.56,130.61,261,15575
7.5,0.88,0.17,23,0.71,1.061,353.63,117.17,270,15110
7.5,0.88,0.18,23,0.691,1.047,353.02,136.37,272,14225
7.5,0.88,0.19,23,0.666,0.968,332.16,102.76,277,13847
7.5,0.89,0.01,23,0.764,1.077,288.05,158.1,274,12795
7.5,0.89,0.02,23,0.752,1.074,293.02,155.21,272,12996
7.5,0.89,0.03,23,0.742,1.056,295.22,146.53,268,13405
7.5,0.89,0.04,23,0.738,1.055,300.67,151.35,269,13606
7.5,0.89,0.05,23,0.734,1.037,305.17,148.46,267,14231
7.5,0.89,0.06,23,0.72,1.011,309.11,132.07,262,15340
7.5,0.89,0.07,23,0.711,1.012,309.13,133.04,263,15083
7.5,0.89,0.08,23,0.713,1.013,315.1,132.07,261,15612
7.5,0.89,0.09,23,0.707,0.997,316.02,120.51,267,16038
7.5,0.89,0.1,23,0.715,0.997,320.0,124.36,262,16273
7.5,0.89,0.11,23,0.71,0.992,320.38,138.82,264,16340
7.5,0.89,0.12,23,0.714,1.023,330.14,132.07,266,15433
7.5,0.89,0.13,23,0.707,1.012,329.05,135.93,270,15590
7.5,0.89,0.14,23,0.698,0.991,333.57,126.29,266,16009
7.5,0.89,0.15,23,0.704,1.014,334.32,129.18,262,15790
7.5,0.89,0.16,23,0.714,1.042,346.21,132.07,261,15828
7.5,0.89,0.17,23,0.708,1.057,348.45,134.97,265,14999
7.5,0.89,0.18,23,0.706,1.085,354.38,120.51,279,14438
7.5,0.89,0.19,23,0.69,1.025,340.72,140.75,272,14037
7.5,0.9,0.01,23,0.778,1.094,279.19,159.67,275,12156
7.5,0.9,0.02,23,0.77,1.083,282.81,156.77,275,12387
7.5,0.9,0.03,23,0.755,1.07,287.08,156.77,274,12810
7.5,0.9,0.04,23,0.747,1.058,290.89,152.9,272,13262
7.5,0.9,0.05,23,0.741,1.052,293.85,135.48,271,13542
7.5,0.9,0.06,23,0.727,1.033,298.16,133.55,267,13918
7.5,0.9,0.07,23,0.725,1.033,305.0,141.29,268,14538
7.5,0.9,0.08,23,0.715,1.016,306.54,133.55,264,14796
7.5,0.9,0.09,23,0.721,1.034,313.02,121.93,263,15367
7.5,0.9,0.1,23,0.715,1.021,316.44,125.8,261,15846
7.5,0.9,0.11,23,0.722,1.053,328.58,129.68,267,15910
7.5,0.9,0.12,23,0.716,1.051,329.66,133.55,263,15414
7.5,0.9,0.13,23,0.724,1.051,326.76,137.42,269,15065
7.5,0.9,0.14,23,0.706,1.016,328.68,127.74,270,15660
7.5,0.9,0.15,23,0.715,1.036,336.45,130.64,260,15889
7.5,0.9,0.16,23,0.722,1.055,340.48,133.55,261,15180
7.5,0.9,0.17,23,0.722,1.064,337.74,136.45,266,14956
7.5,0.9,0.18,23,0.717,1.102,353.56,121.93,271,14752
7.5,0.9,0.19,23,0.705,1.036,339.61,123.87,275,14358
8.0,0.6,0.01,23,0.457,0.602,260.8,63.03,362,11680
8.0,0.6,0.02,23,0.455,0.594,260.59,63.03,358,11648
8.0,0.6,0.03,23,0.451,0.589,258.05,63.03,362,11822
8.0,0.6,0.04,23,0.451,0.583,264.12,61.12,364,11877
8.0,0.6,0.05,23,0.454,0.582,268.68,62.08,357,12014
8.0,0.6,0.06,23,0.447,0.574,262.79,63.03,356,11844
8.0,0.6,0.07,23,0.442,0.567,266.05,57.3,350,12577
8.0,0.6,0.08,23,0.43,0.543,251.37,57.3,343,13351
8.0,0.6,0.09,23,0.434,0.551,258.32,57.3,346,12868
8.0,0.6,0.1,22,0.426,0.537,249.19,57.3,346,13015
8.0,0.6,0.11,22,0.429,0.547,257.8,57.3,343,13015
8.0,0.6,0.12,23,0.426,0.54,253.5,57.3,341,13408
8.0,0.6,0.13,22,0.425,0.536,250.19,57.3,343,13526
8.0,0.6,0.14,22,0.426,0.542,255.02,57.3,351,12947
8.0,0.6,0.15,22,0.429,0.538,258.56,57.3,344,13800
8.0,0.6,0.16,22,0.424,0.538,255.02,57.3,346,12767
8.0,0.6,0.17,22,0.424,0.538,253.31,57.3,346,12737
8.0,0.6,0.18,23,0.424,0.537,250.16,57.3,350,12292
8.0,0.6,0.19,22,0.423,0.531,249.18,57.3,348,13168
8.0,0.61,0.01,23,0.468,0.628,268.78,63.99,363,11280
8.0,0.61,0.02,23,0.463,0.616,265.54,63.99,364,11525
8.0,0.61,0.03,23,0.465,0.617,268.69,63.99,360,11313
8.0,0.61,0.04,23,0.451,0.588,257.29,62.08,366,11681
8.0,0.61,0.05,23,0.462,0.603,271.43,63.03,361,11466
8.0,0.61,0.06,23,0.459,0.598,270.11,63.99,359,11626
8.0,0.61,0.07,23,0.446,0.568,260.52,58.26,353,12312
8.0,0.61,0.08,23,0.44,0.564,260.48,58.26,342,12753
8.0,0.61,0.09,23,0.439,0.567,263.44,58.26,345,12211
8.0,0.61,0.1,23,0.441,0.562,262.35,58.26,341,13062
8.0,0.61,0.11,23,0.435,0.557,255.0,58.26,345,12652
8.0,0.61,0.12,23,0.435,0.556,258.47,58.26,339,12821
8.0,0.61,0.13,22,0.436,0.559,259.66,58.26,341,12726
8.0,0.61,0.14,23,0.433,0.552,254.53,58.26,348,12657
8.0,0.61,0.15,22,0.434,0.56,262.65,58.26,348,12296
8.0,0.61,0.16,23,0.437,0.561,266.37,58.26,350,12663
8.0,0.61,0.17,22,0.435,0.558,260.67,58.26,347,12332
8.0,0.61,0.18,23,0.425,0.545,252.01,58.26,343,11912
8.0,0.61,0.19,22,0.43,0.548,255.61,58.26,343,12733
8.0,0.62,0.01,23,0.477,0.648,274.09,66.85,364,11055
8.0,0.62,0.02,23,0.472,0.636,270.97,66.85,360,11314
8.0,0.62,0.03,23,0.472,0.634,272.27,64.94,363,11334
8.0,0.62,0.04,23,0.464,0.613,267.21,63.03,361,11607
8.0,0.62,0.05,23,0.462,0.612,265.63,63.99,365,11336
8.0,0.62,0.06,23,0.46,0.606,265.15,64.94,364,11462
8.0,0.62,0.07,23,0.457,0.59,269.57,59.21,355,12157
8.0,0.62,0.08,23,0.448,0.577,261.37,59.21,356,12108
8.0,0.62,0.09,23,0.444,0.569,259.17,59.21,354,12359
8.0,0.62,0.1,23,0.45,0.581,271.18,59.21,344,12763
8.0,0.62,0.11,23,0.448,0.581,265.78,59.21,351,12027
8.0,0.62,0.12,23,0.446,0.58,268.72,59.21,348,11761
8.0,0.62,0.13,22,0.445,0.578,266.99,59.21,348,12024
8.0,0.62,0.14,23,0.443,0.574,261.85,59.21,355,11793
8.0,0.62,0.15,22,0.441,0.57,260.3,59.21,350,12252
8.0,0.62,0.16,23,0.442,0.576,268.04,59.21,352,11903
8.0,0.62,0.17,22,0.444,0.576,271.35,59.21,353,12486
8.0,0.62,0.18,23,0.441,0.571,265.4,59.21,347,11863
8.0,0.62,0.19,23,0.439,0.567,259.86,59.21,355,11926
8.0,0.63,0.01,23,0.491,0.676,282.6,68.76,367,10914
8.0,0.63,0.02,23,0.483,0.658,277.52,67.81,361,11376
8.0,0.63,0.03,23,0.48,0.653,275.92,68.76,364,11159
8.0,0.63,0.04,23,0.466,0.626,266.56,63.99,364,11275
8.0,0.63,0.05,23,0.47,0.631,270.42,64.94,366,11398
8.0,0.63,0.06,23,0.472,0.631,273.71,65.9,364,11126
8.0,0.63,0.07,23,0.471,0.618,280.7,60.17,350,11749
8.0,0.63,0.08,23,0.462,0.604,272.78,60.17,360,11850
8.0,0.63,0.09,23,0.454,0.588,266.46,60.17,358,12074
8.0,0.63,0.1,23,0.453,0.587,265.1,60.17,358,11693
8.0,0.63,0.11,23,0.452,0.584,264.65,60.17,358,11942
8.0,0.63,0.12,23,0.454,0.595,271.26,60.17,350,12075
8.0,0.63,0.13,23,0.455,0.595,274.88,60.17,349,11993
8.0,0.63,0.14,23,0.454,0.594,271.4,60.17,349,12097
8.0,0.63,0.15,23,0.455,0.593,271.6,60.17,354,12094
8.0,0.63,0.16,23,0.45,0.589,268.64,60.17,352,12034
8.0,0.63,0.17,23,0.452,0.595,275.81,60.17,356,11282
8.0,0.63,0.18,23,0.449,0.59,274.4,60.17,357,11494
8.0,0.63,0.19,23,0.442,0.577,263.19,60.17,355,11525
8.0,0.64,0.01,23,0.489,0.682,272.9,71.63,362,11248
8.0,0.64,0.02,23,0.498,0.69,287.03,70.67,365,10984
8.0,0.64,0.03,23,0.495,0.685,285.53,69.72,369,10959
8.0,0.64,0.04,23,0.477,0.648,273.08,68.76,364,11248
8.0,0.64,0.05,23,0.481,0.654,278.33,65.9,364,11073
8.0,0.64,0.06,23,0.478,0.645,276.07,66.85,365,11155
8.0,0.64,0.07,23,0.473,0.628,277.01,61.12,353,11595
8.0,0.64,0.08,23,0.467,0.614,272.11,61.12,357,11665
8.0,0.64,0.09,23,0.471,0.621,279.5,61.12,357,11857
8.0,0.64,0.1,23,0.471,0.621,279.46,61.12,359,11736
8.0,0.64,0.11,23,0.468,0.613,277.03,61.12,363,11692
8.0,0.64,0.12,23,0.461,0.601,272.26,61.12,357,11757
8.0,0.64,0.13,23,0.463,0.612,283.3,61.12,347,11930
8.0,0.64,0.14,23,0.463,0.609,278.06,61.12,351,11933
8.0,0.64,0.15,23,0.459,0.6,274.45,61.12,351,12305
8.0,0.64,0.16,23,0.459,0.604,275.51,61.12,352,11774
8.0,0.64,0.17,23,0.46,0.608,274.94,61.12,356,11459
8.0,0.64,0.18,23,0.457,0.604,280.52,61.12,353,11503
8.0,0.64,0.19,23,0.456,0.602,276.51,61.12,351,11337
8.0,0.65,0.01,23,0.508,0.725,285.5,74.49,370,11155
8.0,0.65,0.02,23,0.5,0.707,279.5,73.54,368,11130
8.0,0.65,0.03,23,0.501,0.699,282.62,73.54,367,11582
8.0,0.65,0.04,23,0.49,0.672,281.25,69.72,360,11189
8.0,0.65,0.05,23,0.488,0.669,280.24,71.63,359,11281
8.0,0.65,0.06,23,0.492,0.676,285.37,73.54,364,11006
8.0,0.65,0.07,23,0.479,0.645,277.03,62.08,361,11431
8.0,0.65,0.08,23,0.467,0.621,268.67,62.08,360,11597
8.0,0.65,0.09,23,0.474,0.629,276.22,62.08,360,11564
8.0,0.65,0.1,23,0.479,0.637,284.57,62.08,360,11434
8.0,0.65,0.11,23,0.481,0.638,285.99,62.08,358,11478
8.0,0.65,0.12,23,0.477,0.631,284.19,62.08,362,11610
8.0,0.65,0.13,23,0.475,0.624,282.81,62.08,357,11860
8.0,0.65,0.14,23,0.469,0.616,276.35,62.08,355,11691
8.0,0.65,0.15,23,0.47,0.621,283.41,62.08,347,11782
8.0,0.65,0.16,23,0.468,0.62,281.76,62.08,356,11673
8.0,0.65,0.17,23,0.47,0.625,284.22,62.08,356,11487
8.0,0.65,0.18,23,0.47,0.628,289.73,62.08,360,11049
8.0,0.65,0.19,23,0.471,0.626,289.07,62.08,347,11574
8.0,0.66,0.01,23,0.524,0.761,296.64,76.4,371,10852
8.0,0.66,0.02,23,0.516,0.741,290.94,76.4,368,11275
8.0,0.66,0.03,23,0.512,0.735,288.23,74.49,372,11126
8.0,0.66,0.04,23,0.508,0.71,294.15,70.67,361,11225
8.0,0.66,0.05,23,0.507,0.71,293.82,72.58,368,10862
8.0,0.66,0.06,23,0.504,0.703,290.9,74.49,373,10811
8.0,0.66,0.07,23,0.489,0.673,283.27,63.03,371,11023
8.0,0.66,0.08,23,0.482,0.651,280.35,63.03,360,11508
8.0,0.66,0.09,23,0.483,0.653,282.66,63.03,356,11346
8.0,0.66,0.1,23,0.483,0.648,281.59,63.03,361,11355
8.0,0.66,0.11,23,0.48,0.647,280.75,63.03,361,10949
8.0,0.66,0.12,23,0.491,0.661,296.38,63.03,360,11376
8.0,0.66,0.13,23,0.493,0.664,295.94,63.03,365,11133
8.0,0.66,0.14,23,0.483,0.643,288.71,63.03,363,11419
8.0,0.66,0.15,23,0.484,0.646,288.32,63.03,362,11443
8.0,0.66,0.16,23,0.478,0.631,284.19,63.03,358,11718
8.0,0.66,0.17,23,0.477,0.638,290.09,63.03,350,11762
8.0,0.66,0.18,23,0.479,0.645,292.26,63.03,350,11373
8.0,0.66,0.19,23,0.477,0.641,297.08,63.03,351,11436
8.0,0.67,0.01,23,0.54,0.797,308.93,79.27,368,10913
8.0,0.67,0.02,23,0.533,0.785,303.27,79.27,376,10487
8.0,0.67,0.03,23,0.528,0.767,299.67,78.31,369,11019
8.0,0.67,0.04,23,0.51,0.729,286.66,75.45,366,11234
8.0,0.67,0.05,23,0.504,0.711,283.25,73.54,360,11541
8.0,0.67,0.06,23,0.503,0.708,282.26,75.45,367,11525
8.0,0.67,0.07,23,0.5,0.698,290.97,63.99,373,10653
8.0,0.67,0.08,23,0.486,0.667,279.46,63.99,367,11038
8.0,0.67,0.09,23,0.49,0.668,288.04,63.99,359,11275
8.0,0.67,0.1,23,0.491,0.67,289.55,63.99,357,11336
8.0,0.67,0.11,23,0.491,0.674,287.65,63.99,364,10849
8.0,0.67,0.12,23,0.488,0.659,288.11,63.99,358,11384
8.0,0.67,0.13,23,0.493,0.67,291.76,63.99,361,11168
8.0,0.67,0.14,23,0.5,0.681,305.01,63.99,361,11111
8.0,0.67,0.15,23,0.494,0.668,296.52,63.99,362,11332
8.0,0.67,0.16,23,0.493,0.665,297.0,63.99,359,11438
8.0,0.67,0.17,23,0.486,0.646,290.57,63.99,350,11452
8.0,0.67,0.18,23,0.485,0.648,289.78,63.99,356,11083
8.0,0.67,0.19,23,0.487,0.66,299.73,63.99,350,11357
8.0,0.68,0.01,23,0.555,0.83,320.11,81.18,368,10864
8.0,0.68,0.02,23,0.547,0.809,313.72,80.22,365,11089
8.0,0.68,0.03,23,0.545,0.807,312.58,79.27,368,10863
8.0,0.68,0.04,23,0.526,0.766,298.4,76.4,371,10877
8.0,0.68,0.05,23,0.52,0.745,293.88,79.27,365,11541
8.0,0.68,0.06,23,0.521,0.751,294.86,76.4,362,11262
8.0,0.68,0.07,23,0.505,0.714,287.92,71.63,365,10992
8.0,0.68,0.08,23,0.494,0.685,283.08,72.58,364,11229
8.0,0.68,0.09,23,0.499,0.696,290.6,64.94,363,11031
8.0,0.68,0.1,23,0.494,0.683,286.4,64.94,365,11411
8.0,0.68,0.11,23,0.499,0.688,292.79,64.94,359,11073
8.0,0.68,0.12,23,0.502,0.69,295.66,64.94,363,11424
8.0,0.68,0.13,23,0.497,0.681,291.87,64.94,360,11394
8.0,0.68,0.14,23,0.498,0.679,296.41,64.94,357,11499
8.0,0.68,0.15,23,0.505,0.688,305.98,64.94,358,11548
8.0,0.68,0.16,23,0.504,0.686,304.94,64.94,359,11460
8.0,0.68,0.17,23,0.5,0.678,302.05,64.94,358,11254
8.0,0.68,0.18,23,0.501,0.684,302.64,64.94,359,11145
8.0,0.68,0.19,23,0.497,0.674,300.14,64.94,356,10973
8.0,0.69,0.01,23,0.57,0.859,330.91,84.04,367,11276
8.0,0.69,0.02,23,0.563,0.844,325.31,83.09,369,10965
8.0,0.69,0.03,23,0.558,0.835,322.32,83.09,369,10915
8.0,0.69,0.04,23,0.544,0.808,311.68,81.18,377,10803
8.0,0.69,0.05,23,0.54,0.792,308.21,80.22,371,11005
8.0,0.69,0.06,23,0.537,0.787,306.63,83.09,365,11020
8.0,0.69,0.07,23,0.525,0.754,302.07,72.58,360,11356
8.0,0.69,0.08,23,0.51,0.716,294.41,73.54,356,11539
8.0,0.69,0.09,23,0.506,0.708,290.02,74.49,360,11547
8.0,0.69,0.1,23,0.505,0.708,294.17,65.9,365,11060
8.0,0.69,0.11,23,0.501,0.697,291.02,65.9,363,11321
8.0,0.69,0.12,23,0.505,0.703,296.47,65.9,367,11077
8.0,0.69,0.13,23,0.511,0.71,304.0,65.9,361,11252
8.0,0.69,0.14,23,0.506,0.699,298.63,65.9,358,11474
8.0,0.69,0.15,23,0.508,0.7,303.35,65.9,357,11197
8.0,0.69,0.16,23,0.51,0.705,306.7,65.9,359,11204
8.0,0.69,0.17,23,0.516,0.712,316.05,65.9,364,11060
8.0,0.69,0.18,23,0.51,0.7,308.71,65.9,362,11184
8.0,0.69,0.19,23,0.508,0.695,307.36,65.9,361,10833
8.0,0.7,0.01,23,0.583,0.884,340.09,86.91,360,11586
8.0,0.7,0.02,23,0.577,0.872,335.95,85.95,359,11546
8.0,0.7,0.03,23,0.574,0.864,333.77,86.91,363,11475
8.0,0.7,0.04,23,0.554,0.823,318.81,82.13,368,11342
8.0,0.7,0.05,23,0.551,0.822,317.1,81.18,369,10860
8.0,0.7,0.06,23,0.553,0.818,318.05,84.04,359,11306
8.0,0.7,0.07,23,0.538,0.792,308.34,73.54,361,11270
8.0,0.7,0.08,23,0.535,0.765,311.77,74.49,358,11656
8.0,0.7,0.09,23,0.53,0.756,306.1,75.45,365,11383
8.0,0.7,0.1,23,0.515,0.726,297.29,76.4,357,11424
8.0,0.7,0.11,23,0.512,0.718,293.67,77.36,350,11770
8.0,0.7,0.12,23,0.512,0.72,301.42,66.85,362,11213
8.0,0.7,0.13,23,0.512,0.719,299.08,66.85,367,11207
8.0,0.7,0.14,23,0.519,0.725,309.39,66.85,361,11142
8.0,0.7,0.15,23,0.521,0.731,310.76,66.85,360,11050
8.0,0.7,0.16,23,0.519,0.725,308.34,66.85,361,11062
8.0,0.7,0.17,23,0.516,0.717,310.18,66.85,357,11351
8.0,0.7,0.18,23,0.516,0.714,309.64,66.85,357,11341
8.0,0.7,0.19,23,0.524,0.732,323.14,66.85,359,10776
8.0,0.71,0.01,23,0.596,0.905,349.08,88.82,353,12204
8.0,0.71,0.02,23,0.59,0.896,344.89,88.82,357,11936
8.0,0.71,0.03,23,0.585,0.884,341.26,87.86,363,11812
8.0,0.71,0.04,23,0.572,0.862,332.25,83.09,357,11564
8.0,0.71,0.05,23,0.569,0.852,329.21,86.91,364,11287
8.0,0.71,0.06,23,0.565,0.847,326.94,85.0,363,11179
8.0,0.71,0.07,23,0.55,0.815,316.47,74.49,363,11233
8.0,0.71,0.08,23,0.541,0.796,309.35,75.45,364,11590
8.0,0.71,0.09,23,0.54,0.792,309.64,76.4,366,11407
8.0,0.71,0.1,23,0.545,0.786,318.53,77.36,363,11608
8.0,0.71,0.11,23,0.538,0.776,312.59,78.31,357,11332
8.0,0.71,0.12,23,0.521,0.742,299.94,79.27,361,11236
8.0,0.71,0.13,23,0.517,0.731,298.41,80.22,366,11105
8.0,0.71,0.14,23,0.519,0.734,304.17,67.81,365,11054
8.0,0.71,0.15,23,0.523,0.737,310.31,67.81,360,11143
8.0,0.71,0.16,23,0.524,0.733,314.63,67.81,356,11363
8.0,0.71,0.17,23,0.525,0.74,314.04,67.81,358,11172
8.0,0.71,0.18,23,0.527,0.74,315.11,67.81,359,11266
8.0,0.71,0.19,23,0.523,0.732,317.03,67.81,358,11165
8.0,0.72,0.01,23,0.609,0.922,356.25,91.68,347,12814
8.0,0.72,0.02,23,0.603,0.913,352.35,91.68,351,12501
8.0,0.72,0.03,23,0.598,0.909,349.81,91.68,354,12154
8.0,0.72,0.04,23,0.585,0.889,340.59,87.86,360,11532
8.0,0.72,0.05,23,0.585,0.881,340.38,87.86,355,11926
8.0,0.72,0.06,23,0.581,0.877,338.11,91.68,362,11500
8.0,0.72,0.07,23,0.562,0.847,325.55,82.13,370,10818
8.0,0.72,0.08,23,0.55,0.814,316.83,76.4,356,11803
8.0,0.72,0.09,23,0.555,0.829,320.76,77.36,368,11268
8.0,0.72,0.1,23,0.549,0.809,315.43,78.31,366,11334
8.0,0.72,0.11,23,0.554,0.802,324.17,79.27,357,11735
8.0,0.72,0.12,23,0.548,0.793,319.54,80.22,352,11677
8.0,0.72,0.13,23,0.529,0.756,306.74,81.18,365,11106
8.0,0.72,0.14,23,0.526,0.748,304.9,82.13,359,11473
8.0,0.72,0.15,23,0.529,0.752,312.64,68.76,359,11233
8.0,0.72,0.16,23,0.527,0.745,311.04,68.76,356,11487
8.0,0.72,0.17,23,0.532,0.756,318.99,68.76,363,10867
8.0,0.72,0.18,23,0.532,0.749,319.09,68.76,360,11236
8.0,0.72,0.19,23,0.53,0.747,318.07,68.76,358,11413
8.0,0.73,0.01,23,0.621,0.94,362.53,94.55,346,13461
8.0,0.73,0.02,23,0.614,0.935,359.6,92.64,348,12876
8.0,0.73,0.03,23,0.61,0.924,357.59,92.64,350,12712
8.0,0.73,0.04,23,0.599,0.905,350.55,88.82,351,12824
8.0,0.73,0.05,23,0.592,0.897,346.56,88.82,355,11995
8.0,0.73,0.06,23,0.592,0.893,344.96,92.64,363,11880
8.0,0.73,0.07,23,0.58,0.874,337.83,83.09,362,11801
8.0,0.73,0.08,23,0.562,0.838,323.68,85.0,362,11492
8.0,0.73,0.09,23,0.561,0.835,323.92,78.31,362,11701
8.0,0.73,0.1,23,0.561,0.835,324.62,79.27,365,11627
8.0,0.73,0.11,23,0.561,0.834,324.26,80.22,369,11637
8.0,0.73,0.12,23,0.56,0.827,324.39,81.18,359,11959
8.0,0.73,0.13,23,0.562,0.817,330.28,82.13,355,11983
8.0,0.73,0.14,23,0.555,0.809,324.12,83.09,366,11360
8.0,0.73,0.15,23,0.535,0.765,310.93,84.04,358,11283
8.0,0.73,0.16,23,0.535,0.762,311.64,85.0,358,11308
8.0,0.73,0.17,23,0.539,0.77,321.52,69.72,365,11182
8.0,0.73,0.18,23,0.539,0.77,321.91,69.72,363,11630
8.0,0.73,0.19,23,0.545,0.775,332.92,69.72,361,11271
8.0,0.74,0.01,23,0.632,0.954,367.49,99.32,340,14056
8.0,0.74,0.02,23,0.626,0.947,364.73,97.41,342,13680
8.0,0.74,0.03,23,0.625,0.944,364.94,99.32,342,13701
8.0,0.74,0.04,23,0.608,0.919,355.21,93.59,346,13068
8.0,0.74,0.05,23,0.61,0.921,355.38,94.55,344,12833
8.0,0.74,0.06,23,0.603,0.901,350.92,93.59,345,12980
8.0,0.74,0.07,23,0.593,0.895,347.25,84.04,355,12181
8.0,0.74,0.08,23,0.57,0.858,329.35,85.95,367,11312
8.0,0.74,0.09,23,0.574,0.864,334.5,79.27,360,11769
8.0,0.74,0.1,23,0.573,0.865,332.93,80.22,367,11383
8.0,0.74,0.11,23,0.572,0.853,331.93,81.18,358,12076
8.0,0.74,0.12,23,0.574,0.858,333.19,82.13,362,11855
8.0,0.74,0.13,23,0.57,0.845,331.98,83.09,355,12349
8.0,0.74,0.14,23,0.573,0.838,339.7,84.04,354,12226
8.0,0.74,0.15,23,0.569,0.833,334.6,85.0,354,11792
8.0,0.74,0.16,23,0.541,0.777,315.53,85.95,360,11344
8.0,0.74,0.17,23,0.543,0.779,316.01,86.91,362,11483
8.0,0.74,0.18,23,0.545,0.782,326.94,70.67,364,11348
8.0,0.74,0.19,23,0.544,0.778,325.1,70.67,360,11731
8.0,0.75,0.01,23,0.642,0.961,369.42,104.1,335,14600
8.0,0.75,0.02,23,0.639,0.961,370.35,102.19,339,14393
8.0,0.75,0.03,23,0.633,0.95,366.87,100.28,339,14110
8.0,0.75,0.04,23,0.621,0.946,361.08,98.37,351,12741
8.0,0.75,0.05,23,0.622,0.94,364.81,95.5,333,14027
8.0,0.75,0.06,23,0.617,0.929,360.77,94.55,340,13388
8.0,0.75,0.07,23,0.606,0.911,354.78,85.0,338,13320
8.0,0.75,0.08,23,0.594,0.896,346.81,86.91,353,12692
8.0,0.75,0.09,23,0.586,0.889,339.66,88.82,367,11366
8.0,0.75,0.1,23,0.584,0.88,340.45,81.18,353,12060
8.0,0.75,0.11,23,0.583,0.883,341.51,82.13,369,11736
8.0,0.75,0.12,23,0.585,0.878,341.32,83.09,353,12420
8.0,0.75,0.13,23,0.58,0.872,338.57,84.04,361,12186
8.0,0.75,0.14,23,0.583,0.873,341.01,85.0,350,12458
8.0,0.75,0.15,23,0.579,0.859,336.69,85.95,354,12462
8.0,0.75,0.16,23,0.582,0.856,346.13,86.91,350,12444
8.0,0.75,0.17,23,0.575,0.842,338.64,87.86,355,12256
8.0,0.75,0.18,23,0.554,0.803,326.86,88.82,363,11228
8.0,0.75,0.19,23,0.553,0.798,327.76,89.77,364,11384
8.0,0.76,0.01,23,0.652,0.963,369.38,107.92,333,15174
8.0,0.76,0.02,23,0.648,0.963,370.76,106.96,335,15170
8.0,0.76,0.03,23,0.645,0.963,370.53,106.96,333,14799
8.0,0.76,0.04,23,0.637,0.952,367.51,99.32,340,14582
8.0,0.76,0.05,23,0.631,0.946,365.19,101.23,339,14000
8.0,0.76,0.06,23,0.632,0.951,367.98,106.96,337,14041
8.0,0.76,0.07,23,0.615,0.933,359.9,92.64,344,13077
8.0,0.76,0.08,23,0.607,0.916,353.3,87.86,348,13197
8.0,0.76,0.09,23,0.602,0.918,351.74,89.77,353,12427
8.0,0.76,0.1,23,0.599,0.913,351.92,91.68,358,12035
8.0,0.76,0.11,23,0.589,0.887,342.48,83.09,362,12220
8.0,0.76,0.12,23,0.586,0.876,339.35,84.04,356,12377
8.0,0.76,0.13,23,0.598,0.909,354.43,85.0,352,12789
8.0,0.76,0.14,23,0.589,0.887,345.7,85.95,355,12315
8.0,0.76,0.15,23,0.595,0.893,348.03,86.91,350,12677
8.0,0.76,0.16,23,0.591,0.883,348.05,87.86,344,13078
8.0,0.76,0.17,23,0.59,0.87,349.62,88.82,347,12598
8.0,0.76,0.18,23,0.582,0.857,342.72,89.77,355,12355
8.0,0.76,0.19,23,0.569,0.837,339.65,90.73,360,11712
8.0,0.77,0.01,23,0.662,0.958,367.36,112.69,331,16106
8.0,0.77,0.02,23,0.656,0.959,367.94,111.74,330,15755
8.0,0.77,0.03,23,0.652,0.964,369.77,107.92,333,15072
8.0,0.77,0.04,23,0.642,0.963,368.46,104.1,336,14459
